title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Дизайнер корпусной мебели,от 130 000 до 1 500 000 ₸ за месяц,Атырау,ИП Жанар,,,* выезд на замеры разработка эскизов консультация клиентов продажи и сопровождение заказов *,,1–3 года,,https://almaty.hh.kz/vacancy/132304238
Графический дизайнер,от 350 000 до 400 000 ₸ за месяц,город республиканского значения Астана,ТОО АГЫН,,"Уверенное владение Adobe Photoshop, Illustrator (знание After Effects будет преимуществом) Понимание принципов композиции, типографики, цветовых схем Опыт подготовки макетов к печати и работы с техническими требованиями Опыт работы с генеративными нейросетевыми сервисами Внимательность к деталям и аккуратность Креативность и умение предлагать нестандартные решения Умение работать в условиях многозадачности Ответственность, самостоятельность и способность соблюдать сроки Готовность к конструктивной обратной связи Понимание основ маркетинга и целей рекламных материалов будет преимуществом Умение делать анимации будет преимуществом Наши","Основные задачи: 1. Разработка визуальных материалов Создание макетов для полиграфии в различных форматах (буклеты, постеры, визитки, каталоги) Разработка графики для цифровых каналов (баннеры, лендинги, презентации, соцсети) Разработка фирменных элементов (иконки, иллюстрации, графические паттерны) Создание инфографики 2. Работа с фотоматериалами Обработка фотографий для соответствия общей концепции визуального материала и фирменному стилю бренда Компоновка фотографий, их интеграция в общий дизайн 3. Взаимодействие с командой Составление технического задания на фотосъемку Подбор референсов для фотографа Участие в обсуждении концепций и презентациях итоговых материалов. Оценка сроков и соблюдение дедлайнов Основные",,3–6 лет,,https://almaty.hh.kz/vacancy/131950896
Дизайнер,85 000 ₸ за месяц,Астана,ИП Ай-Маркет,,"Уверенное владение CorelDRAW (обязательно) Знание колористики и основ дизайна Опыт работы дизайнером Понимание производственных процессов будет плюсом Внимательность к деталям, чувство стиля",Разработка дизайна декоративных и развивающих панелей Подбор цветовых решений Подготовка макетов в CorelDRAW для производства Внесение правок по техническому заданию Взаимодействие с производством,,1–3 года,,https://almaty.hh.kz/vacancy/132457429
Graphic & Motion Designer (Performance & Digital Marketing),,Алматы,ТОО GREEN AND SMART MOBILITY KAZAKHSTAN,,"Обзор роли Мы ищем графического дизайнера с фокусом на перформанс-маркетинг и конверсионный дизайн. Роль предполагает создание высокоэффективных визуалов для платных кампаний, магазинов приложений и цифровых точек контакта. Ключевые обязанности 1. Перформанс-креативы Разработка рекламных креативов для: Meta, Google, TikTok, Programmatic-платформ, социальных сетей Производство вариаций для A/B-тестирования 2. Ассеты для магазинов приложений и конверсии Дизайн скриншотов и визуалов для App Store (iOS и Android) Постоянная оптимизация для повышения конверсии 3. Лендинги и цифровые материалы Создание визуалов для: Лендингов Баннеров на сайте In-app промоакций 4. Поддержка креативного тестирования Тесное взаимодействие с командой перформанс-маркетинга: тестирование концепций, быстрые итерации на основе результатов Требования 2–4 года опыта в графическом дизайне Сильное портфолио в digital-маркетинге / перформанс-креативах Опыт дизайна для mobile-first среды Понимание конверсионного дизайна (не только брендинг) Уверенное владение Figma, Adobe Suite или аналогичными инструментами Критерии успеха Высокоэффективные рекламные креативы, улучшающие результаты кампаний Быстрое производство множества вариаций Тесная связь между дизайном и перформанс-целями",,,3–6 лет,,https://almaty.hh.kz/vacancy/132796858
Графический дизайнер,,Алматы,ТОО ADVERSO GROUP (АДВЕРСО ГРУП),,"Опыт работы в сфере более 5ти лет; Умение работать с гайдами и бренд буком компаний; Креативное мышление; Умение работать в команде, и вести проект самостоятельно; Креативная профессиональная подача наработанного материала (создание презентаций, умение создавать видеопрезентаций будет конкурентным преимуществом); Опыт в разработке Brand book, Guideline, outdoor и indoor рекламных материалов, знание предпечатной подготовки; Художественный вкус, чувство стиля; Знание композиции, шрифтов; Владение программным обеспечением для графического дизайна (Photoshop, Illustrator, доп. навыки приветствуются).","Создание макетов рекламных материалов для печатных СМИ, наружной рекламы, полиграфии и digital; Разработка и адаптация POSM in-store и outdoor материалов; Создание дизайна для популяризации бренда и продвижения продукции на рынке; Создание дизайна для ввода продукции на рынки; Дизайн рекламных кампаний; Подготовка к печати/производству; Дизайн логотипов, фирменных стилей, упаковки, брендинг.",,3–6 лет,,https://almaty.hh.kz/vacancy/132622490
UX/UI дизайнер,,Алматы,ТОО My Startups,,,"Проектировать интерфейсы, где всё выглядит уместно, работает последовательно и не заставляет пользователя страдать; Разбираться в сценариях, находить проблемные места и предлагать решения, которые действительно улучшают опыт; Работать с дизайн-системой: поддерживать компоненты, развивать паттерны и усиливать визуальную и UX-консистентность; Вместе с лидом дизайна развивать фирменный стиль, брендбук и визуальную айдентику продуктов; Формировать единый визуальный язык для продуктовых команд: от UI до промо-графики и внутренних материалов; Поддерживать высокий уровень визуала и UX во всех точках контакта с продуктом; Работать бок о бок с продуктовой командой и другими дизайнерами: обсуждать, спорить, улучшать, докручивать.",,3–6 лет,,https://almaty.hh.kz/vacancy/132775635
Графический дизайнер,от 500 000 ₸ за месяц,Алматы,ТОО NKB Group Kazakhstan,,"Профессиональное владение пакетом Adobe Creative Suite (Photoshop, Illustrator, InDesign - обязательно; After Effects, Premiere Pro - приветствуется). Знание основ композиции, типографики, теории цвета и визуальной иерархии. Понимание принципов создания дизайна для различных медиа (печать, web, digital). Опыт подготовки макетов к печати (технические требования, цветовые модели). Умение разрабатывать креативные концепции и визуализировать идеи. Навыки создания инфографики и презентаций. Знание основ веб-дизайна и UX/UI (базовое понимание). Понимание трендов в графическом дизайне и интернет-маркетинге. Умение работать с брендбуком и соблюдать фирменный стиль. Навыки работы с векторной и растровой графикой.","Создание макетов рекламных материалов для различных каналов коммуникации, включая печатные СМИ (газеты, журналы), наружную рекламу (баннеры, афиши), полиграфическую продукцию (буклеты, листовки, визитки) и интернет-пространство (баннеры для сайтов, посты для социальных сетей). Адаптация существующих маркетинговых материалов, предоставляемых производителями, под требования компании и локальный рынок (перевод, изменение размеров, добавление элементов бренда). Подготовка разработанных макетов к печати и производству, включая проверку технических требований, цветокоррекцию и создание макетов для типографии или рекламных агентств. Разработка креативных концепций, ключевых визуальных образов (key visuals), отрисовка заставок, плашек, инфографики, различных графических элементов с учетом их дальнейшей адаптации для анимации (видео на Youtube, контент для Instagram и TikTok), а также разработка шаблонов презентаций. Разработка дизайна презентаций для внутренних и внешних проектов компании, обеспечение визуальной привлекательности и информативности. Разработка дизайна веб-сайта компании (главная страница, разделы, карточки товаров) и оформление других онлайн-кабинетов компании на различных интернет-площадках (например, личные кабинеты клиентов, партнерские порталы). Визуальная проработка концепций фотозон, пресс-стен и оформление физических локаций компании для мероприятий и рекламных кампаний.",,1–3 года,,https://almaty.hh.kz/vacancy/132519996
Дизайнер - визуализатор,от 300 000 до 500 000 ₸ за месяц,Алматы,Tenside,,Профильное образование Уверенное владение 3DsMAX+Corona чувство вкуса и желание развиваться в профессии наличие портфолио ОБЯЗАТЕЛЬНО,Участие в разработке проектов включая концепцию 3Д Визуализацию.,,1–3 года,,https://almaty.hh.kz/vacancy/132341494
Помощник дизайнера книжных обложек,от 200 000 ₸ за месяц,Астана,ИП Lioner,,,"дизайн обложек прочие задания по графическому дизайну (второстепенно) Будем рады кандидатам без опыта. При отклике, пожалуйста, напишите вашу любимую книгу, уровень владения Adobe PhotoShop, и вышлите нам ваше портфолио при наличии.",,не требуется,,https://almaty.hh.kz/vacancy/132126044
Ассистент дизайнера (бренд женской одежды),от 150 000 до 350 000 ₸ за месяц,Алматы,ТОО INSHA OFFICIAL,,"Привет! Меня зовут Елена Колисниченко. Я — дизайнер и основатель бренда ÍNSHA. Нашему бренду чуть более года и за это время мы прошли путь от апсайклинга в домашних условиях до появления наших образов в международных журналах Vogue, Harper’s Bazaar, Elle, Marie Claire. ÍNSHA — это не про масс-маркет, мы работаем в сегменте middle+. Мы создаём одежду для тех, кто не боится выделяться, ценит индивидуальность, качество и выбирает осознанное потребление. Сейчас бренд активно растёт — мы расширяемся, запускаем новые коллекции, открыли шоурум в Алматы, ведём две линии (новинки и апсайклинг), работаем с блогерами и стилистами. Сейчас я ищу в команду человека, который разбирается в тканях и фурнитуре, который не боится вести переговоры, умеет рисовать и хочет проявить свои идеи в жизнь. Я ищу того, кто влюблён в процесс создания одежды! Ты нам подойдешь, если ты: Ценишь в коллективе открытость, легкость в общении и ту самую атмосферу, когда работа в кайф, а не потому что “так нужно”; Умеешь работать с тканями, лекалами и фурнитурой; Понимаешь процессы создания одежды: от эскиза до полки в магазине; Внимательна, инициативна, умеешь брать на себя ответственность; Что ты будешь делать Подбирать и закупать ткани, фурнитуру; Вести переговоры с производством; Проверять образцы, следить за качеством и контролировать готовый продукт на брак; Работать с таблицами (Excel / Google Sheets); Работа с нами — это возможность Видеть, как твои решения напрямую отражаются в готовой одежде, и гордиться результатом; Расти вместе с нами — учиться новому, развиваться и открывать для себя новые горизонты; Быть частью молодой и энергичной команды, где ценят лёгкость, поддержку и чувство юмора. Хочешь к нам? Если ты читаешь это и думаешь: “Ну всё, это про меня!” — пиши мне! В сопроводительном письме расскажи, почему тебе интересна эта роль, и добавь слово-пароль: Производство",,,1–3 года,,https://almaty.hh.kz/vacancy/132159245
Графический дизайнер,от 150 000 до 300 000 ₸ за месяц,Астана,ТОО Центр развития стоматологий,,"• Опыт работы в графическом дизайне не менее 1 года • Владение программами Adobe Photoshop, Adobe Illustrator, Canva, Figma • Творческий подход и умение работать в команде. • Внимание к деталям и умение соблюдать корпоративный стиль. • Работа с ИИ сервисами","• Разработка статичных баннеров для рекламных и информационных кампаний. • Создание и монтаж видеороликов, включая корпоративные видео, рекламные ролики и обучающие материалы. • Разработка логотипов и фирменного стиля компании.",,1–3 года,,https://almaty.hh.kz/vacancy/132687265
Графический дизайнер,от 350 000 до 450 000 ₸ за месяц,Нур-Султан (Астана),ТОО Құрылысшы LTD,,"Знание программ Corel Draw, Adobe Photoshop, Figma Креативность и творческий взгляд, нестандартное мышление Умение готовить файлы для печати Самостоятельность и ответственность Умение соблюдать поставленные сроки Наличие портфолио.","Участие в создании креативных идей и концепций для рекламных кампаний Разработка и создание рекламных материалов (печатная продукция, наружная реклама, сувенирная продукция и пр.) Будет преимуществом создание анимации (After Effects)",,3–6 лет,,https://almaty.hh.kz/vacancy/132294124
Дизайнер в типографию,от 250 000 до 400 000 ₸ за месяц,Алматы,"ООО МБИ Азия Кз, ТОО",,"Графический дизайнер ЗАДАЧИ НА ДАННОЙ ДОЛЖНОСТНОЙ ПОЗИЦИИ: Определение технологии производства; Разработка и расчет заказов; Технологическая подготовка макетов к печати (макетирование и верстка); Взаимодействие с дизайнерами по вопросам создания и корректировки макетов; Расчет количества необходимых материалов, составление заказов на материалы; Контроль поступления тиражей и качества изготовленной продукции; Ведение документации и отчетности по проектам; Цифровая печать, копирование, сканирование, ламинирование, переплетные работы и т.д.; Участие в инвентаризации. ТРЕБОВАНИЯ К ВАКАНСИИ: Опыт работы от 1 года , в должности принт-менеджера, дизайнера, верстальщика, менеджера по полиграфической и сувенирной продукции; Умение работать на ККМ, свободное владение ПК, MS Office, несколькими из программ Adobe Photoshop, Illustrator, inDesign, Corel Draw, Quark, Acrobat, умение работать на офисном полиграфическом оборудовании (МФУ) ЛИЧНЫЕ КАЧЕСТВА: Коммуникабельность, аккуратность, исполнительность; Ориентированность на результат; Инициативность, ответственность; Высокая работоспособность. УСЛОВИЯ: Трудовой договор, испытательный срок – 3 месяца; Оклад – от 250 000тг + БОНУСЫ И ПРЕМИИ по результатам работы!!! Карьерный рост; Оформление по ТК РК, оплачиваемый отпуск Уютный офис, дружелюбный коллектив.",,,1–3 года,,https://almaty.hh.kz/vacancy/132154405
Дизайнер мебели,от 900 000 до 1 500 000 ₸ за месяц,Алматы,ИП Жанара,,,"Разработка дизайн-проекта мебели Презентация проекта заказчику Согласование материалов и фурнитуры Полная работа в Битрикс24 Консультация в офисе Сопровождение проекта до подписания накладных  Требования Знание одной или нескольких графических программ: PRO100, SketchUp, 3D MAX, Базис-Мебельщик, KitchenDraw Грамотная речь на казахском и русском языках Стрессоустойчивость, коммуникабельность Умение планировать свою работу Понимание дедлайнов Опыт работы не менее 1 года  Условия Официальное трудоустройство Прозрачная система мотивации (оклад + KPI) Комфортный офис в центре Алматы бизнес центр Абай Кофе, чай и печенье за счет компании Регулярные корпоративы, тимбилдинги и тренинги Молодой и идейный коллектив",,1–3 года,,https://almaty.hh.kz/vacancy/131935199
Senior Civil/Structural Designer,,,ТОО WOOD KSS,,"Wood (trading locally as WOOD KSS LLP) is currently looking for Senior Civil/ Structural Designer (for 6 months) to join our team in Atyrau, Kazakhstan. Responsibilities: Follows company procedures and established standards to prepare engineering deliverables from rough sketches Utilizes skills in developing graphics utilizing computer design Utilizes theoretical and practical engineering knowledge Carry out full yellow line checking of Civil/Structural drawings Training and mentoring of less experienced Designers Typical work scope for the Civil/Structural group includes: steel pipe-racks, and bridges, access stairs and platforms, buildings, reinforced concrete foundations and below ground structures, earthworks, roads, drainage, and occasional architectural work Requirements: Engineering degree A minimum of 5 - 7 years related experience AutoCAD, Microstation Reinforced Concrete GA’s and RC Detailing Structural Steelwork GA’s and Detailing Knowledge of Roads, Paving and Undergrounds preferable",,,более 6 лет,,https://almaty.hh.kz/vacancy/132801032
Дизайнер мебели (продажа),от 750 000 до 2 000 000 ₸ за месяц,Астана,ТОО Stool.kz,,"•⁠ ⁠Опыт работы дизайнером корпусной мебели от 1 до 3 лет желательно в среднем + и премиум сегменте •⁠ ⁠Обязательное умение продавать и закрывать сделки •⁠ ⁠Уверенное владение программами для проектирования мебели •⁠ ⁠Понимание конструктивов корпусной мебели и фурнитуры •⁠ ⁠Высокие коммуникативные навыки •⁠ ⁠Ответственность и умение доводить проект до результата •⁠ ⁠Умение работать в режиме многозадачности ❗ Важно: •⁠ ⁠Работа только в офисе / шоуруме (не удаленно) •⁠ ⁠Полная занятость •⁠ ⁠Запрещена параллельная работа в других компаниях и на сторонних проектах ⸻ Мы предлагаем: •⁠ ⁠Сильный поток клиентов •⁠ ⁠Интересные и масштабные проекты так как у нас уже раскручен бренд •⁠ ⁠Возможность высокого дохода (% от продаж) •⁠ ⁠Работа в системной компании с понятными процессами •⁠ ⁠Профессиональный рост Если вам интересно поработать в нашей команде, повышать свой профессионализм, работать в премиум сегменте, иметь высокий доход, то откликнитесь на вакансию","1.⁠ ⁠Работа с клиентом и продажи: •⁠ ⁠Консультация клиентов в шоуруме / онлайн •⁠ ⁠Выявление потребностей и формирование решения под клиента •⁠ ⁠Разработка дизайн-проекта с учетом бюджета •⁠ ⁠Презентация проекта и закрытие на сделку •⁠ ⁠Выезды на замеры •⁠ ⁠Заключение договоров 2.⁠ ⁠Дизайн и проектирование: •⁠ ⁠Разработка корпусной мебели (кухни, шкафы, гардеробные и т.д.) •⁠ ⁠Работа в специализированных программах (PRO100, SketchUp, Basis и др.) •⁠ ⁠Подготовка чертежей и технической документации для производства (если делаете деталировку то это большой плюс) •⁠ ⁠Учет эргономики, функциональности и современных трендов 3.⁠ ⁠Ведение проекта (очень важно): •⁠ ⁠Контроль проекта от этапа замера до сдачи клиенту •⁠ ⁠Постановка задач на производство •⁠ ⁠Контроль сроков изготовления •⁠ ⁠Контроль качества 4.⁠ ⁠Коммуникации и координация: •⁠ ⁠Коммуникации с дизайнерами интерьера •⁠ ⁠Взаимодействие со сборщиками •⁠ ⁠Коммуникация с поставщиками по закупу •⁠ ⁠Подбор и закуп фурнитуры и комплектующих •⁠ ⁠Контроль наличия материалов 5.⁠ ⁠Сервис и сопровождение: •⁠ ⁠Сопровождение клиента на всех этапах •⁠ ⁠Решение возникающих вопросов •⁠ ⁠Контроль итоговой установки и сдачи проекта ⸻",,1–3 года,,https://almaty.hh.kz/vacancy/132656214
UX/UI-дизайнер,350 000 ₸ за месяц,Астана,ТОО ADWAY GROUP,,,"Исследование пользователей: Дизайнеры проводят интервью, опросы и тестирования, чтобы понять потребности и ожидания целевой аудитории. Это помогает создать персонажи (портреты пользователей) и выявить их ""боли"". Анализ конкурентов: Изучение продуктов конкурентов и лучших практик позволяет выявить сильные и слабые стороны, а также определить преимущества разрабатываемого продукта. Проектирование пользовательского опыта (UX): Дизайнеры разрабатывают структуру и логику взаимодействия пользователя с продуктом, чтобы обеспечить удобство и простоту навигации. Создание прототипов и макетов: Разработка прототипов позволяет визуализировать, как будет выглядеть и функционировать продукт, что помогает в тестировании и обсуждении с командой. Разработка визуального дизайна (UI): Дизайнеры выбирают цветовые палитры, шрифты, создают графические элементы и анимации, чтобы сделать интерфейс привлекательным и удобным для пользователя. Тестирование и оптимизация: После разработки дизайна UX/UI дизайнеры проводят тестирование, чтобы выявить проблемы и улучшить функциональность и удобство интерфейса. Работа с командой: Дизайнеры взаимодействуют с разработчиками и другими членами команды, чтобы обеспечить реализацию дизайна и его соответствие требованиям бизнеса.",,1–3 года,,https://almaty.hh.kz/vacancy/132533667
Дизайнер печатного издания,от 400 000 ₸ за месяц,Алматы,ТОО OYLA MEDIA GROUP,,"Требуется уверенное владение пакетом программ Adobe, в частности InDesign, Photoshop, Illustrator. Заявки без портфолио не рассматриваются. Кроме этого, от вас ожидается: Высокий уровень проработки деталей, здоровый перфекционизм; Хороший художественный вкус, насмотренность в дизайне; Погружение в тему и стремление сделать качественный продукт; Готовность принимать конструктивную критику и вносить правки; Внимательность; Скорость работы.","Вёрстка статей для международного научно-популярного журнала, ориентированного на подростков; Создание / подбор материала для иллюстраций, инфографик; Грамотные и интересные решения по композиции разворотов журнала; Вёрстка / адаптация языковых версий статей.",,3–6 лет,,https://almaty.hh.kz/vacancy/132787919
3D Designer (Unity),,Алматы,ТОО 1st Media Group,,* Уверенное владение Blender (включая работу с Blendshapes / Shape Keys); * Опыт интеграции и настройки объектов внутри Unity; * Понимание принципов оптимизации графики под мобильные платформы и веб; * Наличие портфолио с примерами Low-poly моделей или интерфейсных 3D-элементов. ⭐️ Будет плюсом: ➕ Художественное образование или опыт в графическом дизайне; ➕ Опыт работы с анимацией или шейдерами в Unity. 💼,"🔹 Создание 3D-элементов (моделей, сцен) для мобильного приложения и веб-сайта; 🔹 Текстурирование, настройка материалов и экспорт моделей в Unity; 🔹 Подготовка и оптимизация моделей под мобильные устройства (Low-poly, атласы текстур); 🔹 Взаимодействие с продукт-менеджером и разработчиками. ✅",,более 6 лет,,https://almaty.hh.kz/vacancy/132205377
Архитектор/проектировщик,от 350 000 до 700 000 ₸ за месяц,Астана,ТОО ANTONOVYCH DESIGN,,"Antonovych Group — это международный бренд в сфере дизайна интерьеров, архитектуры и премиальной мебели. Мы объединяем студию Antonovych Design, Antonovych Home в Астане, Versace Home в Дубае, шоурумы мировых брендов мебели в Майами и Киеве. Наши клиенты — это ценители индивидуального подхода, высокого вкуса и европейского уровня качества. Мы в поиске опытного Архитектора-проектировщика (на полны рабочий день), профессионала универсального профиля, способного вести проекты на высоком уровне, создавать функциональные и эстетически выверенные архитектурные решения и вносить вклад в развитие премиального бренда с международным именем. Мы ждем от Вас: — Умение разрабатывать архитектурные проекты “с нуля”, включая: • экстерьеры и фасады зданий, • генплан и благоустройство, • интерьерные решения (преимущественно); — Опыт создания архитектурной документации; — Уверенное владение Revit — обязательно. Нам нужен специалист, который свободно владеет инструментами, умеет выстраивать работу в BIM-среде и оптимизировать проектные процессы; — Знание нормативных требований, строительных стандартов, понимание технической части проекта; — Приветствуется опыт работы в премиум-сегменте и над объектами международного уровня. Мы предлагаем: — Работу в международной компании с высоким статусом и репутацией в сфере архитектуры и дизайна с офисами в Астане, Киеве, Дубае и Майами; — Участие в масштабных и знаковых проектах премиум-сегмента: частные резиденции, виллы, апартаменты и квартиры класса люкс, общественные пространства, бутик-отели и интерьерные концепты международного уровня; — Вовлечённость в развитие бренда, признанного на мировом рынке, с возможностью влиять на архитектурные решения и формировать эстетическую среду; — Сотрудничество с ведущими дизайнерскими и инженерными командами, международными производителями и поставщиками; — Возможность участия в международных архитектурных и мебельных выставках, профессиональных поездках в Европу и на фабрики ведущих итальянских брендов; — Условия для профессионального роста, реализации авторских идей, признания и карьерного развития внутри компании-лидера; — Уровень дохода — обсуждается индивидуально с каждым кандидатом в зависимости от опыта, экспертности и вклада в проекты.  Что важно: — Опыт работы на позиции архитектора от 3 до 10 лет; — Практический опыт в сферах интерьерного проектирования, архитектуры, строительства; — Умение выполнять полный пакет архитектурных и интерьерных чертежей в рамках дизайн-проектов; — Отличное владение программами Autodesk Revit (обязательно), AutoCAD; — Наличие портфолио чертежей (архитектура + интерьер) — обязательно; — Готовность при необходимости выполнить тестовое задание. Условия работы: График: с 10:00 до 19:00, 5/2; Роскошный, эстетичный и комфортный офис в Астане; Оплачиваемая стажировка — 1 месяц; Официальное оформление, оплачиваемый отпуск и больничные. Мы открыты к сотрудничеству с профессионалами, которые разделяют наши ценности: эстетику, стремление к совершенству и желание создавать уникальные пространства международного уровня. Если Вы мечтаете быть частью амбициозной дизайн-студии, работать с выдающимися интерьерами, мировыми брендами и участвовать в проектировании пространств, вдохновляющих по-настоящему — добро пожаловать в Antonovych Design. Ждем Ваше резюме и краткое сопроводительное письмо. Обязательно отправьте портфолио, примеры работ и достигнутые результаты на WhatsApp.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131867602
Преподаватель Digital-направления в арт-школу «НаТВОРИм»,от 200 000 до 500 000 ₸ за месяц,Караганда,ИП Несипбаева,,"Добрый день !!! Мы — арт-школа «НаТВОРИм». Создаём среду, где дети не просто рисуют, а входят в современное творчество и профессию будущего. Сейчас мы расширяем Digital-направление и ищем преподавателя, который любит технологии, детей и результат. У нас уже работает 3 преподавателя в штате!!! И мы ищем преподавателя который возьмет на себя часть роль Методиста ))) 🚀 КОГО МЫ ИЩЕМ Преподавателя, который: умеет работать с детьми и подростками 9–17 лет понимает современный digital-мир умеет объяснять просто вдохновляет, а не «читает лекции» хочет развиваться вместе со школой 💻 НАПРАВЛЕНИЯ ОБУЧЕНИЯ 🎨 Digital Art (база) — ТОП-продукт мост между классическим и цифровым рисованием Что изучают дети: цифровое рисование работа на ноутбуке / планшете персонажи иллюстрация комиксы основы концепт-арта Возраст: 9–17 лет 🎬 2D-анимация — сильный вау-продукт Что делают дети: анимация персонажей мини-мультфильмы клипы GIF / Reels 🎮 Game Art / Персонажи для игр — СУПЕР-ТРЕНД Что создают: персонажей окружение иконки интерфейсы Родители любят → перспективы профессии Дети обожают → игры и визуал 🧊 3D-моделирование (начальный уровень) простые 3D-объекты предметы базовые персонажи 🎥 Видео + монтаж (Reels / YouTube) Что делают подростки: монтаж видео эффекты титры клипы Можно связать с жизнью школы: выставки мероприятия контент для соцсетей 🔥 МЫ ПРЕДЛАГАЕМ ✨ работу в сильном бренде ✨ современное, востребованное направление ✨ высокий средний чек курсов ✨ стабильную загрузку групп ✨ поддержку методиста и команды ✨ комфортные аудитории и техника ✨ участие в выставках и проектах школы ✨ рост до ведущего педагога Digital-направления 💜 ДЛЯ НАС ВАЖНО любовь к детям и подросткам умение держать внимание группы желание развиваться ответственность уважение к ученикам и команде Педагог у нас — не «учитель», а наставник и проводник в творчество будущего. 📩 КАК ОТКЛИКНУТЬСЯ Напишите: кратко о себе в каком направлении сильны портфолио (если есть) опыт работы с детьми (желательно) 📍 Арт-школа «НаТВОРИм» 🎨 Искусство, которое идёт в ногу со временем.",,,1–3 года,,https://almaty.hh.kz/vacancy/132277846
