job_id,job_title,skills,experience_level,education_level,label,source,is_custom
7bf6e416,Application Security Engineer,"java, javascript, ci/cd",От 3 до 6 лет,Not Specified,Cybersecurity Analyst,qyzmet,no
686ad0cf,PHP Developer,"javascript, php, react, vue, postgresql, mysql, mongodb, elasticsearch, rabbitmq, docker, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
0f944080,Frontend Developer,"javascript, typescript, vue, git",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
4168350a,Frontend-разработчик (middle),"javascript, typescript, vue, css, sass",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
d56cccd5,Middle Frontend разработчик (React),"typescript, react",От 1 года до 3 лет,Высшее образование,Frontend Developer,qyzmet,no
0372cfd6,Junior Frontend Developer Angular,"angular, jest",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
0d85ad61,Frontend-разработчик Angular,"javascript, angular",От 3 до 6 лет,Высшее образование,Frontend Developer,qyzmet,no
1b1a51a5,Junior+ Frontend Developer (Angular),"javascript, typescript, angular, git, html, sass",От 1 года до 3 лет,Высшее образование,Frontend Developer,qyzmet,no
0c6e5627,Frontend-разработчик (Senior) Freedom AI Labs,"javascript, typescript, react, docker, kubernetes, ci/cd, css, tailwind",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
c02aa262,Backend-разработчик,"javascript, typescript, postgresql, redis, rabbitmq, git",От 1 года до 3 лет,Высшее образование,Backend Developer,qyzmet,no
7ebbad03,Backend-разработчик,"python, java, javascript, php, sql",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
88e27530,Senior React Developer,"javascript, typescript, react, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
ea56fa26,Senior Python Developer,"python, react, fastapi, django, sql, postgresql, mongodb, redis, docker, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
71d08db9,Ruby on Rails Middle Developer,"javascript, typescript, ruby, react, angular, sql, docker, html",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
ce7ae1f7,Системный администратор (Техническая поддержка),"docker, kubernetes, k8s, ci/cd, git, linux, cypress",От 3 до 6 лет,Not Specified,DevOps Engineer,qyzmet,no
54da2f31,Веб-разработчик PHP,"javascript, php, postgresql, mysql, redis, elasticsearch, docker, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
ba36564b,UI/UX Designer (Fintech / Crypto / Web + Mobile),"figma, ui/ux",Более 6 лет,Not Specified,Mobile Developer,qyzmet,no
2f24c47d,Frontend-разработчик,"javascript, typescript, react, ci/cd, ui/ux",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
66edfa88,Frontend-разработчик (верстка),"javascript, php, git, figma",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
a788f846,Front-End Developer,"javascript, typescript, react, vue, ci/cd, git, html, css, ui/ux",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
60d7efcf,Middle Frontend Developer (Laravel + Vue),"javascript, vue, git, linux, figma",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
285fe6c8,Разработчик Front-End в Проектный офис,"typescript, vue, nuxt, docker, git, css, tailwind",От 1 года до 3 лет,Высшее образование,Frontend Developer,qyzmet,no
56ccb993,PHP-разработчик,"javascript, php, react, vue, mysql, redis, git, bash, html, css",От 3 до 6 лет,Высшее образование,Backend Developer,qyzmet,no
fe134e4e,Senior Typescript/Node JS разработчик,"javascript, typescript, react, express, postgresql, docker, html, css, tailwind",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
896e26ed,Middle/Senior Full-Stack Developer (C# / JS),"javascript, .net, vue",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
b79b310b,Python Developer (Middle+/Senior),"python, fastapi, django, postgresql, mysql, redis, rabbitmq, docker",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
13097130,Senior Fullstack Developer (Java / React),"java, javascript, react, spring, postgresql, redis, docker, ci/cd, figma",От 3 до 6 лет,Высшее образование,Frontend Developer,qyzmet,no
88d9fef0,"Full stack разработчик веб приложений, сайтов и мобильных приложений","javascript, html, css",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
f3305fc4,"Tech Lead / Lead JavaScript AR Developer (A‑Frame / Three.js, React, Next.js, Node.js, Go)","javascript, go, react, docker, ci/cd, git, html, css",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
9203d838,QA engineer (Middle/Team Lead),"python, javascript, sql, docker, ci/cd, git",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
443278ac,Frontend разработчик (Middle),"javascript, typescript, react, ci/cd, html, css",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
75ecf0b3,Fullstack Javascript/Typescript Developer,"python, java, javascript, typescript, go, php, react, angular, vue, express, django, spring, postgresql, mysql, mongodb, redis, kafka, rabbitmq, docker, ci/cd, git, linux, ml",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
c480515f,"Fullstack-разработчик (PostgreSQL, Java , Vue.js)","java, javascript, typescript, vue, spring, postgresql, css, sass, ui/ux",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
e8c3bf2f,Frontend-разработчик,"javascript, typescript, react, ci/cd, git, css, figma, jest",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
3f0dbf5a,Senior Python developer,"python, javascript, golang, react, vue, fastapi, django, sql, docker, ci/cd, git, data science, pandas",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
7cce7bf5,Full-Stack Engineer (JavaScript/PHP),"javascript, php, sql, ci/cd",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
8fc2efb1,"Full-Stack developer | React, Next.js, Node.js, Python","python, javascript, react",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
98550c0d,Frontend-разработчик,"javascript, typescript, react, docker, ci/cd, git, tailwind",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
14855be8,React Front-end Developer,"javascript, typescript, react, docker, sass, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
c50518ee,Senior AQA,"python, typescript, sql, docker, ci/cd",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
fde37e7d,QA manual/Ручной тестировщик Алматы (офис),"sql, mysql, linux",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
2f448ad7,Программист PHP,php,От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
d8b3feaa,Senior / Lead Full-Stack Developer (Python/Django/FastAPI + Vue/PrimeVue),"python, javascript, react, vue, fastapi, django, postgresql, docker, ci/cd, linux",Более 6 лет,Not Specified,Full Stack Developer,qyzmet,no
96547d8a,Преподаватель Python и Roblox в онлайн-школу программирования,python,От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
cb786d53,Java Developer,"java, spring, sql, mongodb, kafka, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
3904e96a,Разработчик php,"php, sql, mysql, redis, rabbitmq, docker, git, linux, sass",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
7ec87b72,Ведущий Full Stack Разработчик,"javascript, typescript, react, sql, kubernetes, git, linux",От 1 года до 3 лет,Not Specified,Full Stack Developer,qyzmet,no
a281350f,Frontend разработчик,"javascript, typescript, react, docker, kubernetes, ci/cd, git, sass",Без опыта,Not Specified,Frontend Developer,qyzmet,no
9f49a9cc,Backend-разработчик,"javascript, php, vue, nuxt, mysql, redis, docker, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
8a36afbe,"Senior backend-разработчик (Python, PHP)","python, php, fastapi, sql, mysql",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
c9daf4b5,Senior Kotlin/Java Developer (Backend),"java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
72f436f9,Senior Backend-разработчик в команду Бэкофис,"python, go, fastapi, postgresql, redis, kafka",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
b40792b1,Backend-разработчик (язык GO),"go, postgresql, redis, kafka, rabbitmq, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
63315031,Программист Node.js + Flutter,"javascript, express, mongodb, redis, docker, ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
364a9f7f,C#/. NET-разработчик,".net, angular, sql, postgresql, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
368af492,QA AI specialist,"python, sql, docker, ci/cd, git, ml",От 1 года до 3 лет,Not Specified,QA Engineer,qyzmet,no
7f42f30b,Senior Java-разработчик,"java, spring, postgresql, mongodb, redis, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
75c76a36,Senior/Flutter-разработчик,"fastapi, postgresql, redis, ci/cd",Более 6 лет,Not Specified,Mobile Developer,qyzmet,no
8877efd8,Flutter-разработчик (Mobile) / GeOnline,"ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
39af5378,MLOps/DevOps Specialist,"python, docker, kubernetes, ci/cd, linux, bash, ansible, terraform, ml, data science",От 1 года до 3 лет,Not Specified,Data Scientist,qyzmet,no
1185354f,QA manual,"sql, ci/cd, git, linux, ui/ux",От 1 года до 3 лет,Not Specified,QA Engineer,qyzmet,no
f63b849b,Android-разработчик (Middle/Senior),"java, ci/cd, git",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
40c6797d,Senior Golang Developer (Adtech),"go, golang, sql, postgresql, mongodb, elasticsearch, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
b3dd8dcb,Backend-разработчик Python (junior +),"python, django",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
f066e60b,Python-разработчик,"python, django, postgresql, redis, kafka, kubernetes",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
f6aa1673,Middle/Middle+ PHP Developer,"go, php, postgresql, mysql, kafka, rabbitmq, docker, ci/cd, git, ansible",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
550c99f8,Senior Go (Golang) Developer,"python, go, golang, sql, kafka, rabbitmq, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
67f8ee5e,Senior AI / ML Engineer (Applied AI Systems Lead),"python, fastapi, sql, docker, kubernetes, ml, pandas",От 3 до 6 лет,Not Specified,Data Scientist,qyzmet,no
b4fc2ea7,Разработчик PHP / Старший разработчик PHP/ Ведущий разработчик PHP (ДЦКЗ),"php, ci/cd",От 3 до 6 лет,Высшее образование,Backend Developer,qyzmet,no
1c5abd7f,C#/.NET-разработчик,sql,От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
9cfa55c7,Middle Android Developer,"ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
9eeb2cd3,Backend разработчик,"python, go, postgresql",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
0ed5c2c1,Middle Backend Developer,"php, sql, postgresql, redis, rabbitmq, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
37dab009,Backend Developer (Senior),"php, postgresql, mysql, redis",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
95fd4d10,Backend Go Developer,"go, golang, postgresql, redis, kafka, rabbitmq, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
319301ff,Backend GO Developer,"go, golang, postgresql, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
6386e45c,"Ведущий Backend разработчик (Java, Go)","java, go, spring, sql, redis, kafka, kubernetes",От 3 до 6 лет,Высшее образование,Backend Developer,qyzmet,no
aba83a19,Backend Developer (Go) + Python (Senior),"python, go, postgresql, redis, kafka, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
75c5ad4a,"Разработчик Backend Python, Django","python, django, postgresql, docker",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
02f3e32d,Senior Backend Developer (Go),"javascript, go, mysql, mongodb, kubernetes",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
8c41e433,Middle Backend Разработчик (C#),"javascript, react, sql, postgresql",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
26299362,Backend-разработчик Senoir Java,"java, spring, sql, postgresql, redis, kafka, rabbitmq, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
2f847832,Backend разработчик (middle-senior),"python, java, go, spring, sql, postgresql, kafka, rabbitmq, docker, kubernetes, git",От 3 до 6 лет,Высшее образование,Backend Developer,qyzmet,no
b795b57a,Python Developer,"python, go, sql, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
cc8b3557,Системный администратор,"java, spring, git",Без опыта,Not Specified,DevOps Engineer,qyzmet,no
3064e303,DevOps Engineer,"docker, ci/cd, linux",От 1 года до 3 лет,Not Specified,DevOps Engineer,qyzmet,no
50482db5,Старший Java-разработчик / Senior Java Spring Developer,"java, spring, sql, elasticsearch, kafka, rabbitmq, docker, kubernetes, ci/cd, ml, pytorch, tensorflow",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
a4a4c4df,Fullstack разработчик (Java/Kotlin + Angular),"java, typescript, react, angular, spring, postgresql, redis, docker, kubernetes",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
526f4568,Senior IOS разработчик,"sql, ci/cd, ui/ux",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
08de3526,Senior ML Engineer (LLM / RAG),"python, fastapi, sql, elasticsearch, docker, ci/cd, ml",От 3 до 6 лет,Not Specified,Data Scientist,qyzmet,no
462599cc,Golang-Developer (Senior),"python, go, golang, mysql, kafka, rabbitmq, docker, kubernetes, ci/cd",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
cf3f5207,Senior Golang Developer,"go, golang, redis, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
9f76b287,Backend-разработчик,"golang, sql, postgresql, mysql, kafka, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
a918fe1f,Backend-разработчик (Java),"java, spring, sql, kafka, rabbitmq, docker, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
6191d1cf,Middle PHP Backend-разработчик Krisha.kz,"go, php, mysql, mongodb, redis, docker, kubernetes, ci/cd, git, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
5369e829,"Java Backend Engineer / Solution Architect (AI-first, Fintech)","java, sql",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
a84cf5f0,Senior Backend Engineer (Laravel / Event-Driven / High Load),"php, mysql, redis, kafka, docker",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
85f08127,Middle QA Engineer,"python, sql, postgresql, ci/cd",От 1 года до 3 лет,Not Specified,QA Engineer,qyzmet,no
cfa0dee9,Senior специалист по информационной безопасности (IT Security),"postgresql, redis, docker, kubernetes, ci/cd, linux",От 1 года до 3 лет,Not Specified,Cybersecurity Analyst,qyzmet,no
48f6fb83,Python-разработчик,"python, fastapi, django, sql, mongodb, redis, docker, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
5103c76d,Middle Android разработчик,"ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
e8cda1a9,Android Developer,"ci/cd, git",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
fd5d3808,Backend-разработчик,"php, sql, redis, docker, ci/cd, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
959784cf,Backend Tech Lead,"python, php, mysql, docker, ci/cd, git, bash",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
414df87f,Junior Backend-разработчик (PHP),"php, sql, mysql, git",От 1 года до 3 лет,Высшее образование,Backend Developer,qyzmet,no
601334ad,Senior Python Backend Engineer,"python, fastapi, django, postgresql, redis, rabbitmq, docker, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
7cc9de5a,Middle Java Backend Developer,"java, go, spring, mongodb, kafka, kubernetes, ci/cd",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
47c2157b,Senior Java Backend Developer,"java, go, spring, postgresql, mongodb, redis, elasticsearch, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
89907059,Middle Python Backend Developer,"python, fastapi, django, postgresql, redis, rabbitmq, git",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
6b58d520,Middle Fullstack / Backend Developer (AI-Native Architect),"python, javascript, postgresql, redis, docker, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
a39e4264,Backend Tech lead Python GO,"python, go, fastapi, django, postgresql, mongodb, redis, kafka, rabbitmq, docker, kubernetes, ci/cd, git, terraform",Более 6 лет,Not Specified,Backend Developer,qyzmet,no
8c795125,Backend Java Developer \ Бэкенд-разработчик на Java,"java, golang, spring, sql, postgresql, mysql, mongodb, elasticsearch, kafka, rabbitmq, kubernetes, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
6b6c9192,Backend Golang Developer \ Бэкенд-разработчик на Go (Golang),"java, go, golang, spring, sql, postgresql, mysql, mongodb, elasticsearch, kafka, rabbitmq, docker, kubernetes, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
737862ca,Mobile Developer (Kotlin / Android),"ci/cd, git, figma, ui/ux",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
18814c0d,Middle Full-Stack Developer Web Platform,"javascript, typescript, react, vue, express, postgresql, mongodb, docker, ci/cd, git",От 3 до 6 лет,Not Specified,Full Stack Developer,qyzmet,no
90686a8d,QA инженер Middle/Middle+,"python, sql, postgresql, ci/cd",От 3 до 6 лет,Not Specified,QA Engineer,qyzmet,no
f3d12560,Программист Mobile Developer,"javascript, react, ci/cd, git",От 1 года до 3 лет,Not Specified,Mobile Developer,qyzmet,no
03378ad8,Программист (backend-разработчик) в госорганизацию,"java, sql",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
389f517b,Java Backend Developer (middle+/senior),"java, spring, docker, k8s, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
a5eddfd1,Senior .NET Developer (Backend),".net, sql, postgresql, mongodb, redis, kafka, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
a798012b,Backend разработчик (.NET) (Астана),"javascript, typescript, .net, postgresql, mongodb, redis, elasticsearch, kafka, docker, kubernetes, ci/cd, git, html, css",От 1 года до 3 лет,Высшее образование,Backend Developer,qyzmet,no
d76aa058,Android-разработчик во Freedom Business (middle/middle+),ci/cd,От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
9f933cf7,Senior Backend Developer (PHP),"php, sql, postgresql, mysql, redis, elasticsearch, kafka, docker, git",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
4fe63f45,"Backend Developer (Python, Django)","python, fastapi, django, sql, postgresql, mongodb, redis, rabbitmq, docker, kubernetes, ci/cd",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
8c01bed5,Senior Fullstack-разработчик (Go + React Native),"java, go, golang, react, sql, postgresql, redis, kafka, rabbitmq, docker, ci/cd, tailwind, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
1646b9eb,React Front-end Developer,"javascript, typescript, react, docker, sass, jest",От 3 до 6 лет,Not Specified,Frontend Developer,qyzmet,no
f213298d,Frontend-разработчик,"javascript, typescript, react, docker, ci/cd, git, tailwind",От 1 года до 3 лет,Not Specified,Frontend Developer,qyzmet,no
d68eb36f,Tech Lead / System Architect (Golang| Distributed Systems & IoT),"go, golang, postgresql, ci/cd, linux",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
e9fee5c0,Java разработчик (middle+\senior),"java, spring, postgresql, redis, elasticsearch, kafka, rabbitmq, git",От 1 года до 3 лет,Высшее образование,Backend Developer,qyzmet,no
4aae837b,Разработчик php,"php, sql, mysql, redis, rabbitmq, docker, git, linux, sass",От 3 до 6 лет,Not Specified,Backend Developer,qyzmet,no
495ae21d,QA Automation Engineer (Kotlin\Java),"java, ci/cd, git",От 1 года до 3 лет,Not Specified,QA Engineer,qyzmet,no
e76a7092,Java Developer in Almaty,"java, spring, sql, postgresql, mysql, redis, kafka, rabbitmq, docker, kubernetes, ci/cd, git, linux",От 1 года до 3 лет,Not Specified,Backend Developer,qyzmet,no
61652fd6,Kotlin Developer,"java, spring, sql, postgresql, redis, kafka, docker, kubernetes, ci/cd, git",От 3 до 6 лет,Not Specified,Mobile Developer,qyzmet,no
