job_id,job_title,skills,experience_level,education_level,label,source,is_custom
0ee9bda5,Frontend Developer,"фронтенд, figma, react, spa, vue, css, frontend, ui/ux",Опыт более 6 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
93465226,Frontend Developer,"webpack, sass, angular, ui/ux, фронтенд, spa, vue",Опыт работы от 1 до 3 лет,Студент,Frontend Developer,synthetic_generator,yes
1d82d493,Frontend Developer,"фронтенд, html, frontend, sass, figma, vue, angular",Без опыта,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
32bb613e,Frontend Developer,"ui/ux, javascript, angular, css, фронтенд, vue, react",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
99728409,Frontend Developer,"css, typescript, фронтенд, webpack, angular, sass, javascript, html",Опыт работы от 3 до 6 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
d4b23be0,Frontend Developer,"ui/ux, spa, html, css",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
ffb7bd3a,Frontend Developer,"react, spa, angular, html",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
08be3acc,Frontend Developer,"фронтенд, javascript, angular, sass, css, typescript",Без опыта,Студент,Frontend Developer,synthetic_generator,yes
ef7077ca,Frontend Developer,"angular, css, webpack, frontend, typescript, figma, фронтенд",Опыт работы от 1 до 3 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
3d542766,Frontend Developer,"html, figma, spa, angular, vue, react, typescript",Опыт работы от 1 до 3 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
6225039e,Frontend Developer,"webpack, react, angular, vue, typescript",Опыт более 6 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
6cd9c9c0,Frontend Developer,"react, ui/ux, frontend, angular, vue",Без опыта,Не имеет значения,Frontend Developer,synthetic_generator,yes
bacf27de,Frontend Developer,"css, frontend, html, фронтенд, vue",Опыт работы от 1 до 3 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
0dc7e57a,Frontend Developer,"фронтенд, frontend, webpack, figma, typescript, css",Опыт работы от 1 до 3 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
3edf635d,Frontend Developer,"sass, фронтенд, frontend, react, ui/ux, javascript, typescript, figma",Опыт работы от 3 до 6 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
bc1cb304,Frontend Developer,"spa, frontend, html, css",Без опыта,Не имеет значения,Frontend Developer,synthetic_generator,yes
100cd464,Frontend Developer,"css, angular, spa, react",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
dd87758d,Frontend Developer,"spa, vue, ui/ux, typescript, sass, css, angular",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
ce4987ae,Frontend Developer,"фронтенд, angular, javascript, vue, css, sass, spa",Опыт работы от 1 до 3 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
2dc12424,Frontend Developer,"javascript, angular, react, typescript, frontend",Опыт более 6 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
a792a3ba,Frontend Developer,"css, фронтенд, spa, html, typescript, javascript, angular, vue",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
3256097a,Frontend Developer,"spa, css, typescript, html",Опыт работы от 1 до 3 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
a37d7d7e,Frontend Developer,"webpack, angular, vue, html, css",Опыт работы от 3 до 6 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
ab58b5ec,Frontend Developer,"фронтенд, vue, figma, angular",Опыт работы от 1 до 3 лет,Студент,Frontend Developer,synthetic_generator,yes
47f59618,Frontend Developer,"vue, css, frontend, react",Опыт более 6 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
6a6d01f3,Frontend Developer,"typescript, webpack, angular, react, sass, html, spa",Опыт работы от 1 до 3 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
00f92995,Frontend Developer,"sass, css, ui/ux, angular, webpack, vue, spa",Опыт работы от 3 до 6 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
9cd52e92,Frontend Developer,"angular, typescript, фронтенд, figma, vue, react",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
8f8a5b83,Frontend Developer,"webpack, html, frontend, spa, фронтенд",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
3386d75a,Frontend Developer,"react, фронтенд, frontend, webpack, html, typescript",Без опыта,Не имеет значения,Frontend Developer,synthetic_generator,yes
6f839c6b,Frontend Developer,"figma, javascript, фронтенд, angular",Опыт работы от 1 до 3 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
058b75cc,Frontend Developer,"angular, figma, html, sass, javascript, react, vue, ui/ux",Опыт работы от 1 до 3 лет,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
6bbe1e75,Frontend Developer,"typescript, react, ui/ux, vue, figma, css, javascript",Опыт работы от 3 до 6 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
ad1154d2,Frontend Developer,"vue, frontend, react, javascript",Опыт более 6 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
1eb5ee4a,Frontend Developer,"angular, css, html, webpack",Опыт работы от 3 до 6 лет,Среднее специальное образование,Frontend Developer,synthetic_generator,yes
046d4707,Frontend Developer,"webpack, frontend, figma, javascript, vue",Опыт более 6 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
4882dfb4,Frontend Developer,"react, vue, typescript, javascript, webpack",Без опыта,Высшее техническое образование,Frontend Developer,synthetic_generator,yes
88ea4620,Frontend Developer,"figma, фронтенд, javascript, frontend, vue",Опыт работы от 1 до 3 лет,Не имеет значения,Frontend Developer,synthetic_generator,yes
1eaa9b52,Frontend Developer,"webpack, react, css, figma, javascript, фронтенд, frontend, ui/ux",Опыт работы от 3 до 6 лет,Высшее образование,Frontend Developer,synthetic_generator,yes
432ad16e,Frontend Developer,"typescript, javascript, css, html, react, vue, ui/ux",Опыт работы от 3 до 6 лет,Студент,Frontend Developer,synthetic_generator,yes
167c891d,Frontend Developer,"css, sass, vue, figma, javascript, spa, react",Без опыта,Не имеет значения,Frontend Developer,synthetic_generator,yes
